,Unnamed: 0_x,Unnamed: 0.1,OBJECTID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,SOURCE_REPORTING_UNIT,FIRE_NAME,FIRE_YEAR,DATE_x,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE_x,LONGITUDE_x,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_NAME,Shape,merging,Unnamed: 0_y,STATION,STATION_NAME,ELEVATION,LATITUDE_y,LONGITUDE_y,DATE_y,DLY-GRDD-BASE40,DLY-GRDD-BASE45,DLY-GRDD-BASE50,DLY-GRDD-BASE55,DLY-GRDD-BASE57,DLY-GRDD-BASE60,DLY-GRDD-BASE65,DLY-GRDD-BASE70,DLY-GRDD-BASE72,DLY-GRDD-TB4886,DLY-GRDD-TB5086,DLY-CLDD-BASE45,DLY-CLDD-BASE50,DLY-CLDD-BASE55,DLY-CLDD-BASE57,DLY-CLDD-BASE60,DLY-CLDD-NORMAL,DLY-CLDD-BASE70,DLY-CLDD-BASE72,DLY-HTDD-BASE40,DLY-HTDD-BASE45,DLY-HTDD-BASE50,DLY-HTDD-BASE55,DLY-HTDD-BASE57,DLY-HTDD-BASE60,DLY-HTDD-NORMAL,DLY-PRCP-25PCTL,DLY-SNWD-25PCTL,DLY-SNOW-25PCTL,DLY-PRCP-50PCTL,DLY-SNWD-50PCTL,DLY-SNOW-50PCTL,DLY-PRCP-75PCTL,DLY-SNWD-75PCTL,DLY-SNOW-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNWD-PCTALL-GE001WI,DLY-SNWD-PCTALL-GE010WI,DLY-SNWD-PCTALL-GE003WI,DLY-SNWD-PCTALL-GE005WI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV,longLatOLS
704,108206,1109652,1109653,NONFED,ST-CACDF,ST/C&L,USCABTU,CABTU,TREE                     ,2010,2010-05-31 ,151,,7.0,Arson,,,,1.0,B,39.383,-121.59299999999999,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00\x84\xfdC\x9f\xf4e^\xc0\x98\xe6\xd9\xf6\x07\xb1C@\x84\xfdC\x9f\xf4e^\xc0\x98\xe6\xd9\xf6\x07\xb1C@|\x01\x00\x00\x00\x84\xfdC\x9f\xf4e^\xc0\x98\xe6\xd9\xf6\x07\xb1C@\xfe',704,96145,GHCND:USC00041700,CHESTER CA US,1380.7,40.3033,-121.2422,2010-05-31,15,10,6,3,2,1,-7777,-7777,0,11,10,10,6,3,2,1,-7777,-7777,0,-7777,-7777,1,3,4,6,10,0.07,-9999,-66.6,0.16,-9999,-66.6,0.32,-9999,-66.6,1.74,0.3,20.34,87.4,173,112,20,3,0,0,0,0,3,3,0,0,0,54.9,31.8,70.8,39.0,6.8,8.7,9.9,5.7,
705,108207,1109653,1109654,NONFED,ST-CACDF,ST/C&L,USCABTU,CABTU,PALERMO RD / LINCOLN BLVD,2010,2010-07-04 ,185,,7.0,Arson,,,,1.0,B,39.435,-121.551,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00`z\x88gEc^\xc0P\xe1z\x14\xae\xb7C@`z\x88gEc^\xc0P\xe1z\x14\xae\xb7C@|\x01\x00\x00\x00`z\x88gEc^\xc0P\xe1z\x14\xae\xb7C@\xfe',705,96179,GHCND:USC00041700,CHESTER CA US,1380.7,40.3033,-121.2422,2010-07-04,24,19,14,9,7,5,2,-7777,-7777,17,16,19,14,9,7,5,2,-7777,-7777,0,0,-7777,-7777,-7777,1,3,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.03,0.0,21.12,87.5,64,38,6,1,0,0,0,0,0,0,0,0,0,64.0,36.0,82.0,45.9,5.5,6.4,7.3,5.3,
706,108208,1109654,1109655,NONFED,ST-CACDF,ST/C&L,USCABTU,CABTU,LARKIN                   ,2010,2010-07-23 ,204,,7.0,Arson,,,,4.5,B,39.473,-121.62700000000001,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00`\x8d\x92\xdb\x1fh^\xc0\x808\x92\x15\x8d\xbcC@`\x8d\x92\xdb\x1fh^\xc0\x808\x92\x15\x8d\xbcC@|\x01\x00\x00\x00`\x8d\x92\xdb\x1fh^\xc0\x808\x92\x15\x8d\xbcC@\xfe',706,88898,GHCND:USC00046136,NEVADA CITY CA US,847.6,39.2466,-121.0008,2010-07-23,34,29,24,19,17,14,9,5,3,24,22,29,24,19,17,14,9,5,3,0,0,0,-7777,-7777,-7777,-7777,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.02,0.0,38.82,12.5,20,6,-9999,0,0,0,0,0,0,0,0,0,0,73.9,27.9,87.9,60.0,5.1,4.1,6.0,5.1,
707,108859,1110305,1110306,NONFED,ST-CACDF,ST/C&L,USCABTU,CABTU,LIBERTY                  ,2010,2010-07-22 ,203,,2.0,Equipment Use,,,,1.0,B,39.352,-121.69200000000001,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00\xbc\x1cU\xd1Hl^\xc0\x98\xe7\xf1\x83\x0c\xadC@\xbc\x1cU\xd1Hl^\xc0\x98\xe7\xf1\x83\x0c\xadC@|\x01\x00\x00\x00\xbc\x1cU\xd1Hl^\xc0\x98\xe7\xf1\x83\x0c\xadC@\xfe',707,65537,GHCND:USC00044712,LAKE SOLANO CA US,57.9,38.49194,-122.00388999999998,2010-07-22,39,34,29,24,22,19,14,9,7,25,23,34,29,24,22,19,14,9,7,0,0,0,0,0,0,-7777,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.01,0.0,16.49,0.0,3,2,0,0,0,0,0,0,0,0,0,0,0,78.6,37.3,97.3,59.9,5.3,5.6,6.6,5.4,
708,108860,1110306,1110307,NONFED,ST-CACDF,ST/C&L,USCABTU,CABTU,HONCUT                   ,2010,2010-09-02 ,245,,2.0,Equipment Use,,,,1.0,B,39.321,-121.596,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00\xdc\x8e6\xaf&f^\xc0\x90\xea9+\x1a\xa9C@\xdc\x8e6\xaf&f^\xc0\x90\xea9+\x1a\xa9C@|\x01\x00\x00\x00\xdc\x8e6\xaf&f^\xc0\x90\xea9+\x1a\xa9C@\xfe',708,65579,GHCND:USC00044712,LAKE SOLANO CA US,57.9,38.49194,-122.00388999999998,2010-09-02,35,30,25,20,18,15,10,6,4,24,22,30,25,20,18,15,10,6,4,0,0,0,0,-7777,-7777,-7777,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.0,0.0,16.52,0.0,17,10,1,1,0,0,0,0,0,0,0,0,0,75.3,34.6,92.5,58.0,5.0,6.4,7.1,4.8,
709,108894,1110340,1110341,NONFED,ST-CACDF,ST/C&L,USCABTU,CABTU,ERICKSON RD / RICHVALE HW,2010,2010-06-08 ,159,,2.0,Equipment Use,,,,1.0,B,39.494,-121.735,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00\xd4\xa3p=\no^\xc0\xa8\xba5\xc07\xbfC@\xd4\xa3p=\no^\xc0\xa8\xba5\xc07\xbfC@|\x01\x00\x00\x00\xd4\xa3p=\no^\xc0\xa8\xba5\xc07\xbfC@\xfe',709,102358,GHCND:USC00048587,STONY GORGE RESERVOIR CA US,243.8,39.58583,-122.53389,2010-06-08,30,25,20,15,13,10,6,2,2,20,18,25,20,15,13,10,6,2,2,0,0,0,-7777,-7777,-7777,1,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.22,-9999.0,13.87,-9999.0,90,52,17,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,69.7,33.7,86.5,52.8,6.7,6.9,8.9,5.7,
710,108895,1110341,1110342,NONFED,ST-CACDF,ST/C&L,USCABTU,CABTU,LONE                     ,2010,2010-06-10 ,161,,2.0,Equipment Use,,,,0.3,B,39.692,-121.869,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00P\xdd\x1a\xe0\x9bw^\xc0\x809\xaa\xa2\x91\xd8C@P\xdd\x1a\xe0\x9bw^\xc0\x809\xaa\xa2\x91\xd8C@|\x01\x00\x00\x00P\xdd\x1a\xe0\x9bw^\xc0\x809\xaa\xa2\x91\xd8C@\xfe',710,109660,GHCND:USC00046194,NICOLAUS NUMBER 2 CA US,13.1,38.926109999999994,-121.54472,2010-06-10,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.12,0.0,12.0,0.0,41,22,6,-9999,0,0,0,0,0,0,0,0,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
711,108896,1110342,1110343,NONFED,ST-CACDF,ST/C&L,USCABTU,CABTU,WASHINGTON ST / SPRUCE ST,2010,2010-06-17 ,168,,2.0,Equipment Use,,,,0.1,A,39.366,-121.695,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00\x14\xaeG\xe1zl^\xc0\x88\x13\x96\xba\xdc\xaeC@\x14\xaeG\xe1zl^\xc0\x88\x13\x96\xba\xdc\xaeC@|\x01\x00\x00\x00\x14\xaeG\xe1zl^\xc0\x88\x13\x96\xba\xdc\xaeC@\xfe',711,37397,GHCND:USC00043491,GOLD RUN 2 SW CA US,1011.9,39.165,-120.85667,2010-06-17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.58,-9999.0,33.4,-9999.0,64,42,17,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
712,109438,1110884,1110885,NONFED,ST-CACDF,ST/C&L,USCABTU,CABTU,PALERMO                  ,2010,2010-07-04 ,185,,8.0,Children,,,,900.0,E,39.467,-121.588,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00\xcc\xde\xbe\xb3\xa2e^\xc0\xb8l\xdd\xd5\xc4\xbbC@\xcc\xde\xbe\xb3\xa2e^\xc0\xb8l\xdd\xd5\xc4\xbbC@|\x01\x00\x00\x00\xcc\xde\xbe\xb3\xa2e^\xc0\xb8l\xdd\xd5\xc4\xbbC@\xfe',712,129394,GHCND:USC00044484,KELSEY 1 N CA US,609.6,38.8088,-120.8208,2010-07-04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.0,-9999.0,24.62,-9999.0,16,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
713,109439,1110885,1110886,NONFED,ST-CACDF,ST/C&L,USCABTU,CABTU,COLUSA                   ,2010,2010-09-14 ,257,,8.0,Children,,,,0.1,A,39.512,-121.581,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00\xb42\xa7\xec0e^\xc0\xa8\x959e\x87\xc1C@\xb42\xa7\xec0e^\xc0\xa8\x959e\x87\xc1C@|\x01\x00\x00\x00\xb42\xa7\xec0e^\xc0\xa8\x959e\x87\xc1C@\xfe',713,96251,GHCND:USC00041700,CHESTER CA US,1380.7,40.3033,-121.2422,2010-09-14,19,14,9,5,4,2,-7777,-7777,0,15,14,14,9,5,4,2,-7777,-7777,0,0,-7777,-7777,1,2,3,6,-6.66,-9999,-66.6,-6.66,-9999,-66.6,-6.66,-9999,-66.6,0.24,0.0,21.86,87.5,91,53,10,2,0,0,0,0,1,1,0,0,0,58.9,38.0,77.9,39.9,5.7,7.5,8.3,4.9,
714,109440,1110886,1110887,NONFED,ST-CACDF,ST/C&L,USCABTU,CABTU,RANCH                    ,2010,2010-10-03 ,276,,8.0,Children,,,,0.3,B,39.772,-121.913,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00\x98\xab\x8b\x80oz^\xc0\x88\x10N\x13\xcf\xe2C@\x98\xab\x8b\x80oz^\xc0\x88\x10N\x13\xcf\xe2C@|\x01\x00\x00\x00\x98\xab\x8b\x80oz^\xc0\x88\x10N\x13\xcf\xe2C@\xfe',714,88970,GHCND:USC00046136,NEVADA CITY CA US,847.6,39.2466,-121.0008,2010-10-03,23,18,13,9,7,5,2,1,-7777,16,14,18,13,9,7,5,2,1,-7777,-7777,-7777,-7777,1,1,2,4,0.07,-9999,-9999.0,0.28,-9999,-9999.0,0.74,-9999,-9999.0,0.17,0.0,40.12,12.5,118,82,44,20,0,0,0,0,0,0,0,0,0,63.2,25.3,75.8,50.6,7.6,5.4,9.4,6.5,
715,109441,1110887,1110888,NONFED,ST-CACDF,ST/C&L,USCABTU,CABTU,RANDOLPH                 ,2010,2010-10-08 ,281,,8.0,Children,,,,1.0,B,39.358000000000004,-121.71,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00<\n\xd7\xa3pm^\xc0h\xb3\xa6\xc3\xd4\xadC@<\n\xd7\xa3pm^\xc0h\xb3\xa6\xc3\xd4\xadC@|\x01\x00\x00\x00<\n\xd7\xa3pm^\xc0h\xb3\xa6\xc3\xd4\xadC@\xfe',715,32035,GHCND:USC00047965,SANTA ROSA CA US,53,38.43806,-122.69778000000001,2010-10-08,25,20,15,10,8,5,2,1,-7777,17,15,20,15,10,8,5,2,1,-7777,0,0,0,-7777,-7777,-7777,2,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.22,0.0,20.46,0.0,114,61,24,14,0,0,0,0,0,0,0,0,0,64.8,30.9,80.3,49.4,5.1,9.5,8.8,4.4,
716,109757,1111203,1111204,NONFED,ST-CACDF,ST/C&L,USCABTU,CABTU,HWY 99  / NELSON RD      ,2010,2010-05-02 ,122,,9.0,Miscellaneous,,,,1.0,B,39.580999999999996,-121.689,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00d\x8bb\xc1\x16l^\xc0peN\xd9a\xcaC@d\x8bb\xc1\x16l^\xc0peN\xd9a\xcaC@|\x01\x00\x00\x00d\x8bb\xc1\x16l^\xc0peN\xd9a\xcaC@\xfe',716,35526,GHCND:USC00045679,MINERAL CA US,1485.9,40.3458,-121.6091,2010-05-02,6,3,1,-7777,-7777,-7777,-7777,0,0,6,5,3,1,-7777,-7777,-7777,-7777,0,0,1,3,6,10,12,15,20,0.1,-9999,-66.6,0.23,-9999,-66.6,0.57,-9999,-66.6,0.23,0.3,30.27,101.6,285,214,86,29,-9999,-9999,-9999,-9999,75,63,-9999,25,12,44.9,27.1,58.4,31.3,6.9,9.2,10.6,5.2,
717,109758,1111204,1111205,NONFED,ST-CACDF,ST/C&L,USCABTU,CABTU,EARTHWORM SOIL FACTORY ST,2010,2010-09-04 ,247,,9.0,Miscellaneous,,,,0.3,B,39.667,-121.73299999999999,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00\xacY\xd3a\xean^\xc0P\x06wo^\xd5C@\xacY\xd3a\xean^\xc0P\x06wo^\xd5C@|\x01\x00\x00\x00\xacY\xd3a\xean^\xc0P\x06wo^\xd5C@\xfe',717,19226,GHCND:USC00046960,PLACERVILLE CA US,563.9,38.6955,-120.8244,2010-09-04,34,29,24,19,17,14,9,5,4,23,21,29,24,19,17,14,9,5,4,0,0,0,-7777,-7777,-7777,-7777,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.03,0.0,25.2,0.0,37,20,7,3,0,0,0,0,0,0,0,0,0,73.8,31.2,89.4,58.2,6.4,5.3,7.4,6.4,
718,109778,1111224,1111225,NONFED,ST-CACDF,ST/C&L,USCABTU,CABTU,OLIVE                    ,2010,2010-06-28 ,179,,9.0,Miscellaneous,,,,0.1,A,39.512,-121.479,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00$\x81\x8b\x1d\xa6^^\xc0\xa8\x959e\x87\xc1C@$\x81\x8b\x1d\xa6^^\xc0\xa8\x959e\x87\xc1C@|\x01\x00\x00\x00$\x81\x8b\x1d\xa6^^\xc0\xa8\x959e\x87\xc1C@\xfe',718,124643,GHCND:USC00043384,GEORGETOWN RANGER STATION CA US,914.7,38.933,-120.8008,2010-06-28,33,28,23,18,16,13,8,4,3,23,21,28,23,18,16,13,8,4,3,0,0,-7777,-7777,-7777,-7777,1,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,0.66,-9999.0,33.24,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,72.6,27.9,86.6,58.7,-9999.0,-9999.0,-9999.0,-9999.0,
719,109779,1111225,1111226,NONFED,ST-CACDF,ST/C&L,USCABTU,CABTU,ONE MILE                 ,2010,2010-07-10 ,191,,9.0,Miscellaneous,,,,1.0,B,39.44,-121.656,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00\x80\xffs\xb9\xfdi^\xc0\xc0\x1e\x85\xebQ\xb8C@\x80\xffs\xb9\xfdi^\xc0\xc0\x1e\x85\xebQ\xb8C@|\x01\x00\x00\x00\x80\xffs\xb9\xfdi^\xc0\xc0\x1e\x85\xebQ\xb8C@\xfe',719,53845,GHCND:USC00040212,ANGWIN PACIFIC UNION COLLEGE CA US,522.7,38.573,-122.4405,2010-07-10,30,25,20,15,13,10,6,3,2,21,19,25,20,15,13,10,6,3,2,0,0,0,-7777,-7777,-7777,1,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.01,-9999.0,25.34,-9999.0,15,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,70.4,30.7,85.8,55.1,6.4,4.7,7.3,6.3,
720,109780,1111226,1111227,NONFED,ST-CACDF,ST/C&L,USCABTU,CABTU,70                       ,2010,2010-07-25 ,206,,9.0,Miscellaneous,,,,0.3,B,39.514,-121.579,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00\x8c\xe7\xf1\x83\x0ce^\xc0h\xb0^\x1c\xc7\xc1C@\x8c\xe7\xf1\x83\x0ce^\xc0h\xb0^\x1c\xc7\xc1C@|\x01\x00\x00\x00\x8c\xe7\xf1\x83\x0ce^\xc0h\xb0^\x1c\xc7\xc1C@\xfe',720,99120,GHCND:USC00041715,CHICO UNIVERSITY FARM CA US,56.4,39.69111,-121.82111,2010-07-25,38,33,28,23,21,18,13,8,6,25,23,33,28,23,21,18,13,8,6,0,0,0,0,0,0,-7777,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.02,0.0,16.86,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0,77.9,34.3,95.0,60.7,5.1,5.2,6.3,5.1,
721,109781,1111227,1111228,NONFED,ST-CACDF,ST/C&L,USCABTU,CABTU,LARKIN                   ,2010,2010-08-14 ,226,,9.0,Miscellaneous,,,,1.0,B,39.428000000000004,-121.656,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00\x80\xffs\xb9\xfdi^\xc0\x90\x0f6\x86\xca\xb6C@\x80\xffs\xb9\xfdi^\xc0\x90\x0f6\x86\xca\xb6C@|\x01\x00\x00\x00\x80\xffs\xb9\xfdi^\xc0\x90\x0f6\x86\xca\xb6C@\xfe',721,29425,GHCND:USC00046506,ORLAND CA US,77.4,39.7458,-122.1997,2010-08-14,37,32,27,22,20,17,12,7,5,25,23,32,27,22,20,17,12,7,5,0,0,0,0,0,0,-7777,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.03,0.0,14.96,0.0,10,8,2,0,0,0,0,0,0,0,0,0,0,76.9,32.3,93.1,60.8,5.2,5.1,6.5,4.9,
722,109782,1111228,1111229,NONFED,ST-CACDF,ST/C&L,USCABTU,CABTU,ESQUON                   ,2010,2010-08-23 ,235,,9.0,Miscellaneous,,,,0.7,B,39.635,-121.765,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00(\\\x8f\xc2\xf5p^\xc0\xe8z\x14\xaeG\xd1C@(\\\x8f\xc2\xf5p^\xc0\xe8z\x14\xaeG\xd1C@|\x01\x00\x00\x00(\\\x8f\xc2\xf5p^\xc0\xe8z\x14\xaeG\xd1C@\xfe',722,153534,GHCND:USC00041916,COLGATE POWERHOUSE CA US,181.4,39.33083,-121.19221999999999,2010-08-23,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.1,0.0,25.88,0.0,29,16,4,2,0,0,0,0,0,0,0,0,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
723,109918,1111364,1111365,NONFED,ST-CACDF,ST/C&L,USCALNU,CALNU,SECOND AV  NAPA          ,2010,2010-04-26 ,116,,5.0,Debris Burning,,,,0.1,A,38.303000000000004,-122.245,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00D\xe1z\x14\xae\x8f^\xc0\x90\x0f6\x86\xca&C@D\xe1z\x14\xae\x8f^\xc0\x90\x0f6\x86\xca&C@|\x01\x00\x00\x00D\xe1z\x14\xae\x8f^\xc0\x90\x0f6\x86\xca&C@\xfe',723,20190,GHCND:USW00023244,MOFFETT FEDERAL AIRFIELD CA US,11.9,37.40583,-122.04806,2010-04-26,20,15,10,6,4,2,1,-7777,-7777,13,11,15,10,6,4,2,1,-7777,-7777,0,0,-7777,-7777,1,2,5,0.03,-9999,-9999.0,0.1,-9999,-9999.0,0.25,-9999,-9999.0,0.88,0.0,8.96,0.0,154,76,13,2,0,0,0,0,0,0,0,0,0,60.4,19.5,70.1,50.7,5.0,6.5,7.3,4.2,
724,109919,1111365,1111366,NONFED,ST-CACDF,ST/C&L,USCALNU,CALNU,ATLAS PEAK RD / HARDMAN A,2010,2010-05-02 ,122,,2.0,Equipment Use,,,,1.0,B,38.35,-122.26700000000001,14.0,MISSING/NOT SPECIFIED,CA,,,"b'\x00\x01\xad\x10\x00\x00\x88\xe9!\x9e\x15\x91^\xc0\xd8\xcc\xcc\xcc\xcc,C@\x88\xe9!\x9e\x15\x91^\xc0\xd8\xcc\xcc\xcc\xcc,C@|\x01\x00\x00\x00\x88\xe9!\x9e\x15\x91^\xc0\xd8\xcc\xcc\xcc\xcc,C@\xfe'",724,109256,GHCND:USC00046074,NAPA STATE HOSPITAL CA US,10.7,38.27778,-122.26472,2010-05-02,21,16,11,6,4,3,1,-7777,-7777,14,12,16,11,6,4,3,1,-7777,-7777,0,0,-7777,-7777,1,2,5,0.05,-9999,-9999.0,0.12,-9999,-9999.0,0.32,-9999,-9999.0,0.08,0.0,16.02,0.0,170,94,26,5,0,0,0,0,0,0,0,0,0,60.8,26.7,74.2,47.5,5.5,7.7,8.1,5.0,
725,109920,1111366,1111367,NONFED,ST-CACDF,ST/C&L,USCALNU,CALNU,CLARK AV / BLAIR ST      ,2010,2010-05-02 ,122,,8.0,Children,,,,1.0,B,38.798,-123.015,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00(\\\x8f\xc2\xf5\xc0^\xc0 \xd2+\xaf&fC@(\\\x8f\xc2\xf5\xc0^\xc0 \xd2+\xaf&fC@|\x01\x00\x00\x00(\\\x8f\xc2\xf5\xc0^\xc0 \xd2+\xaf&fC@\xfe',725,25671,GHCND:USW00023254,CONCORD BUCHANAN FIELD CA US,5.5,37.9917,-122.055,2010-05-02,22,17,12,7,5,3,1,-7777,-7777,14,12,17,12,7,5,3,1,-7777,-7777,0,0,0,-7777,-7777,1,4,0.03,-9999,-9999.0,0.09,-9999,-9999.0,0.26,-9999,-9999.0,0.05,-9999.0,10.15,-9999.0,150,72,14,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,61.6,23.6,73.4,49.8,5.3,7.6,8.5,3.7,
726,110000,1111446,1111447,NONFED,ST-CACDF,ST/C&L,USCALNU,CALNU,CUTTINGS WHARF RD / LOS C,2010,2010-05-21 ,141,,7.0,Arson,,,,0.3,B,38.247,-122.319,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00\x1c\xaa\xe7\xach\x94^\xc0X\xdd\x1a\xe0\x9b\x1fC@\x1c\xaa\xe7\xach\x94^\xc0X\xdd\x1a\xe0\x9b\x1fC@|\x01\x00\x00\x00\x1c\xaa\xe7\xach\x94^\xc0X\xdd\x1a\xe0\x9b\x1fC@\xfe',726,7440,GHCND:USC00046826,PETALUMA AIRPORT CA US,6.1,38.2577,-122.6077,2010-05-21,21,16,11,6,4,2,1,-7777,-7777,13,12,16,11,6,4,2,1,-7777,-7777,0,0,0,-7777,-7777,1,5,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.67,0.0,16.34,0.0,106,58,14,1,0,0,0,0,0,0,0,0,0,60.7,25.6,73.5,47.9,4.7,8.1,7.7,4.3,
